Vintage movie poster depicting a MidCentury Modern building with a coffee shop on the ground floor and an artist studio on the upper floors in a vibrant city. ,/assets/images/12_01.jpg
Vintage movie poster depicting a MidCentury Modern building with a coffee shop on the ground floor and an artist studio on the upper floors in a vibrant city. ,/assets/images/12_02.jpg
Vintage movie poster depicting a MidCentury Modern building with a coffee shop on the ground floor and an artist studio on the upper floors in a vibrant city. ,/assets/images/12_03.jpg
Vintage movie poster depicting a MidCentury Modern building with a coffee shop on the ground floor and an artist studio on the upper floors in a vibrant city. ,/assets/images/12_04.jpg
A photo depicting a futuristic building with a flower shop on the ground floor and heliports on the upper floors in a Tron city. ,/assets/images/13_01.jpg
A photo depicting a futuristic building with a flower shop on the ground floor and heliports on the upper floors in a Tron city. ,/assets/images/13_02.jpg
A photo depicting a futuristic building with a flower shop on the ground floor and heliports on the upper floors in a Tron city. ,/assets/images/13_03.jpg
A photo depicting a futuristic building with a flower shop on the ground floor and heliports on the upper floors in a Tron city. ,/assets/images/13_04.jpg
An oil painting depicting an Art Deco building with a restaurant use on the ground floor and residences on the upper floors in a quaint city,/assets/images/14_01.jpg
An oil painting depicting an Art Deco building with a restaurant use on the ground floor and residences on the upper floors in a quaint city,/assets/images/14_02.jpg
An oil painting depicting an Art Deco building with a restaurant use on the ground floor and residences on the upper floors in a quaint city,/assets/images/14_03.jpg
An oil painting depicting an Art Deco building with a restaurant use on the ground floor and residences on the upper floors in a quaint city,/assets/images/14_04.jpg
Art deco + coffee shop +graffiti,/assets/images/15_01.jpg
Art deco + coffee shop +graffiti,/assets/images/15_02.jpg
Art deco + coffee shop +graffiti,/assets/images/15_03.jpg
Art deco + coffee shop +graffiti,/assets/images/15_04.jpg
a watercolor image with craftsman buildings in city street with some bicycles cars and outdoor dining showing umbrellas and tables with people eating on the ground floor and balconies on the upper floors,/assets/images/16_01.jpg
An oil painting art deco building with a first floor winebar and upper floor offices in a downtown are in the northeast,/assets/images/17_01.jpg
An oil painting art deco building with a first floor winebar and upper floor offices in a downtown are in the northeast,/assets/images/17_02.jpg
An oil painting art deco building with a first floor winebar and upper floor offices in a downtown are in the northeast,/assets/images/17_03.jpg
An oil painting art deco building with a first floor winebar and upper floor offices in a downtown are in the northeast,/assets/images/17_04.jpg
A watercolor depicting a midcentury modern building with brewery on the ground floor and affordable housing on the upper floors in a Florida Keys coastal city.,/assets/images/18_01.jpg
A watercolor depicting a midcentury modern building with brewery on the ground floor and affordable housing on the upper floors in a Florida Keys coastal city.,/assets/images/18_02.jpg
A watercolor depicting a midcentury modern building with brewery on the ground floor and affordable housing on the upper floors in a Florida Keys coastal city.,/assets/images/18_03.jpg
A watercolor depicting a midcentury modern building with brewery on the ground floor and affordable housing on the upper floors in a Florida Keys coastal city.,/assets/images/18_04.jpg
a minimalist building in a small town with a food truck,/assets/images/19_01.jpg
a minimalist building in a small town with a food truck,/assets/images/19_02.jpg
a minimalist building in a small town with a food truck,/assets/images/19_03.jpg
a minimalist building in a small town with a food truck,/assets/images/19_04.jpg
An illustration depicting a foursquare home next to a craftsman home and apartments with a deli on the ground floor in an historic urban neighborhood.,/assets/images/20_01.jpg
An illustration depicting a foursquare home next to a craftsman home and apartments with a deli on the ground floor in an historic urban neighborhood.,/assets/images/20_02.jpg
An illustration depicting a foursquare home next to a craftsman home and apartments with a deli on the ground floor in an historic urban neighborhood.,/assets/images/20_03.jpg
An illustration depicting a foursquare home next to a craftsman home and apartments with a deli on the ground floor in an historic urban neighborhood.,/assets/images/20_04.jpg
A contemporary two story brick building with pitched metal roofs in a hilly green terrain with playground in a campus,/assets/images/21_01.jpg
A contemporary two story brick building with pitched metal roofs in a hilly green terrain with playground in a campus,/assets/images/21_02.jpg
A contemporary two story brick building with pitched metal roofs in a hilly green terrain with playground in a campus,/assets/images/21_03.jpg
A contemporary two story brick building with pitched metal roofs in a hilly green terrain with playground in a campus,/assets/images/21_04.jpg
a mid century building on a cobblestone street with cart vendors and a dog,/assets/images/22_01.jpg
a mid century building on a cobblestone street with cart vendors and a dog,/assets/images/22_02.jpg
a mid century building on a cobblestone street with cart vendors and a dog,/assets/images/22_03.jpg
a mid century building on a cobblestone street with cart vendors and a dog,/assets/images/22_04.jpg
photo realistic water color style bavarian style city street with vibrancy,/assets/images/23_01.jpg
photo realistic water color style bavarian style city street with vibrancy,/assets/images/23_02.jpg
photo realistic water color style bavarian style city street with vibrancy,/assets/images/23_03.jpg
photo realistic water color style bavarian style city street with vibrancy,/assets/images/23_04.jpg
A streetview watercolor depicting an art deco building with a bookstore on the ground floor and residential on the upper floors in a university. ,/assets/images/24_01.jpg
A streetview watercolor depicting an art deco building with a bookstore on the ground floor and residential on the upper floors in a university. ,/assets/images/24_02.jpg
A streetview watercolor depicting an art deco building with a bookstore on the ground floor and residential on the upper floors in a university. ,/assets/images/24_03.jpg
A streetview watercolor depicting an art deco building with a bookstore on the ground floor and residential on the upper floors in a university. ,/assets/images/24_04.jpg
a soft light photo of a midcentruy modern mixeduse residential building with restaurants on the ground floor within a transitoriented neighborhood with pedestrians and families on the sidewalk,/assets/images/25_01.jpg
a soft light photo of a midcentruy modern mixeduse residential building with restaurants on the ground floor within a transitoriented neighborhood with pedestrians and families on the sidewalk,/assets/images/25_02.jpg
a soft light photo of a midcentruy modern mixeduse residential building with restaurants on the ground floor within a transitoriented neighborhood with pedestrians and families on the sidewalk,/assets/images/25_03.jpg
a soft light photo of a midcentruy modern mixeduse residential building with restaurants on the ground floor within a transitoriented neighborhood with pedestrians and families on the sidewalk,/assets/images/25_04.jpg
a Bird’s Eye view of a MidCentury Modern building with Gallery on the ground floor and hotels on the upper floors in a small compact city,/assets/images/26_01.jpg
a Bird’s Eye view of a MidCentury Modern building with Gallery on the ground floor and hotels on the upper floors in a small compact city,/assets/images/26_02.jpg
a Bird’s Eye view of a MidCentury Modern building with Gallery on the ground floor and hotels on the upper floors in a small compact city,/assets/images/26_03.jpg
a Bird’s Eye view of a MidCentury Modern building with Gallery on the ground floor and hotels on the upper floors in a small compact city,/assets/images/26_04.jpg
A(n) oil painting depicting a(n)Victorian building with a graphic design studio on the ground floor and nightclub on the upper floors in a up and coming city.,/assets/images/27_01.jpg
A(n) oil painting depicting a(n)Victorian building with a graphic design studio on the ground floor and nightclub on the upper floors in a up and coming city.,/assets/images/27_02.jpg
A(n) oil painting depicting a(n)Victorian building with a graphic design studio on the ground floor and nightclub on the upper floors in a up and coming city.,/assets/images/27_03.jpg
A(n) oil painting depicting a(n)Victorian building with a graphic design studio on the ground floor and nightclub on the upper floors in a up and coming city.,/assets/images/27_04.jpg
a photo of a pacific northwest building with retail on the ground floor and condos on the upper floors in a suburb with a bus in front,/assets/images/28_01.jpg
a photo of a pacific northwest building with retail on the ground floor and condos on the upper floors in a suburb with a bus in front,/assets/images/28_02.jpg
a photo of a pacific northwest building with retail on the ground floor and condos on the upper floors in a suburb with a bus in front,/assets/images/28_03.jpg
a photo of a pacific northwest building with retail on the ground floor and condos on the upper floors in a suburb with a bus in front,/assets/images/28_04.jpg
An impressionist style image depicting a midcentury modern building with a donut shop on the ground floor and apartments on the upper floors in a colorful city,/assets/images/29_01.jpg
An impressionist style image depicting a midcentury modern building with a donut shop on the ground floor and apartments on the upper floors in a colorful city,/assets/images/29_02.jpg
An impressionist style image depicting a midcentury modern building with a donut shop on the ground floor and apartments on the upper floors in a colorful city,/assets/images/29_03.jpg
An impressionist style image depicting a midcentury modern building with a donut shop on the ground floor and apartments on the upper floors in a colorful city,/assets/images/29_04.jpg
An architectural rendering depicting a Gaudi style building with a French bistro on the ground floor and apartments on the upper floors in a midrise section of a city.,/assets/images/30_01.jpg
An architectural rendering depicting a Gaudi style building with a French bistro on the ground floor and apartments on the upper floors in a midrise section of a city.,/assets/images/30_02.jpg
An architectural rendering depicting a Gaudi style building with a French bistro on the ground floor and apartments on the upper floors in a midrise section of a city.,/assets/images/30_03.jpg
An architectural rendering depicting a Gaudi style building with a French bistro on the ground floor and apartments on the upper floors in a midrise section of a city.,/assets/images/30_04.jpg
a streetview photo of a contemporary apartment building with restaurants and retail on ground floor and rooftop parklike setting in downtown Orlando,/assets/images/31_01.jpg
a streetview photo of a contemporary apartment building with restaurants and retail on ground floor and rooftop parklike setting in downtown Orlando,/assets/images/31_02.jpg
a streetview photo of a contemporary apartment building with restaurants and retail on ground floor and rooftop parklike setting in downtown Orlando,/assets/images/31_03.jpg
a streetview photo of a contemporary apartment building with restaurants and retail on ground floor and rooftop parklike setting in downtown Orlando,/assets/images/31_04.jpg
a streetview long exposure medieval village with office on a modern road,/assets/images/32_01.jpg
a streetview long exposure medieval village with office on a modern road,/assets/images/32_02.jpg
a streetview long exposure medieval village with office on a modern road,/assets/images/32_03.jpg
a streetview long exposure medieval village with office on a modern road,/assets/images/32_04.jpg
a worms eye view of a greek revival with colorful grocery store on the ground floor and medical clinic on the upper floor in a graffitied city,/assets/images/33_01.jpg
a worms eye view of a greek revival with colorful grocery store on the ground floor and medical clinic on the upper floor in a graffitied city,/assets/images/33_02.jpg
a worms eye view of a greek revival with colorful grocery store on the ground floor and medical clinic on the upper floor in a graffitied city,/assets/images/33_03.jpg
a worms eye view of a greek revival with colorful grocery store on the ground floor and medical clinic on the upper floor in a graffitied city,/assets/images/33_04.jpg
a streetview oil painting depicting a art deco building with a cafe and retail store on the ground floor with 4 floors of apartments with decks on the corner in a historic downtown of a small city,/assets/images/34_01.jpg
a streetview oil painting depicting a art deco building with a cafe and retail store on the ground floor with 4 floors of apartments with decks on the corner in a historic downtown of a small city,/assets/images/34_02.jpg
a streetview oil painting depicting a art deco building with a cafe and retail store on the ground floor with 4 floors of apartments with decks on the corner in a historic downtown of a small city,/assets/images/34_03.jpg
a streetview oil painting depicting a art deco building with a cafe and retail store on the ground floor with 4 floors of apartments with decks on the corner in a historic downtown of a small city,/assets/images/34_04.jpg
An evening watercolor image depicting a brownstone building with steps on the ground floor and residential on the upper floors in an 1880s city. Neighborhood children should playing in the street and women should be watching them while talking amongst themselves.,/assets/images/35_01.jpg
An evening watercolor image depicting a brownstone building with steps on the ground floor and residential on the upper floors in an 1880s city. Neighborhood children should playing in the street and women should be watching them while talking amongst themselves.,/assets/images/35_02.jpg
An evening watercolor image depicting a brownstone building with steps on the ground floor and residential on the upper floors in an 1880s city. Neighborhood children should playing in the street and women should be watching them while talking amongst themselves.,/assets/images/35_03.jpg
An evening watercolor image depicting a brownstone building with steps on the ground floor and residential on the upper floors in an 1880s city. Neighborhood children should playing in the street and women should be watching them while talking amongst themselves.,/assets/images/35_04.jpg
A watercolor depicting an art deco building with a breakfast restaurant on the ground floor and university on the upper floors in a semirural downtown area of a city. ”,/assets/images/36_01.jpg
A watercolor depicting an art deco building with a breakfast restaurant on the ground floor and university on the upper floors in a semirural downtown area of a city. ”,/assets/images/36_02.jpg
A watercolor depicting an art deco building with a breakfast restaurant on the ground floor and university on the upper floors in a semirural downtown area of a city. ”,/assets/images/36_03.jpg
A watercolor depicting an art deco building with a breakfast restaurant on the ground floor and university on the upper floors in a semirural downtown area of a city. ”,/assets/images/36_04.jpg
A photo depicting a craftsman building with a coffee shop on the ground floor and apartments on the upper floors in a suburban city.,/assets/images/37_01.jpg
A photo depicting a craftsman building with a coffee shop on the ground floor and apartments on the upper floors in a suburban city.,/assets/images/37_02.jpg
A photo depicting a craftsman building with a coffee shop on the ground floor and apartments on the upper floors in a suburban city.,/assets/images/37_03.jpg
A photo depicting a craftsman building with a coffee shop on the ground floor and apartments on the upper floors in a suburban city.,/assets/images/37_04.jpg
An illustration depicting an art deco building with a cafe on the ground floor and apartments on the upper floors in a vibrant city,/assets/images/38_01.jpg
An illustration depicting an art deco building with a cafe on the ground floor and apartments on the upper floors in a vibrant city,/assets/images/38_02.jpg
An illustration depicting an art deco building with a cafe on the ground floor and apartments on the upper floors in a vibrant city,/assets/images/38_03.jpg
An illustration depicting an art deco building with a cafe on the ground floor and apartments on the upper floors in a vibrant city,/assets/images/38_04.jpg
A high contrast photograph depicting a mountain contemporary building with garage on the ground floor and restaurant on the upper floors in ski resort city.,/assets/images/39_01.jpg
A high contrast photograph depicting a mountain contemporary building with garage on the ground floor and restaurant on the upper floors in ski resort city.,/assets/images/39_02.jpg
A high contrast photograph depicting a mountain contemporary building with garage on the ground floor and restaurant on the upper floors in ski resort city.,/assets/images/39_03.jpg
A high contrast photograph depicting a mountain contemporary building with garage on the ground floor and restaurant on the upper floors in ski resort city.,/assets/images/39_04.jpg
An oil painting depicting a Greek Revival building with Coffee Shop on the ground floor and Hotel on the upper floor in a Historic city,/assets/images/40_01.jpg
An oil painting depicting a Greek Revival building with Coffee Shop on the ground floor and Hotel on the upper floor in a Historic city,/assets/images/40_02.jpg
An oil painting depicting a Greek Revival building with Coffee Shop on the ground floor and Hotel on the upper floor in a Historic city,/assets/images/40_03.jpg
An oil painting depicting a Greek Revival building with Coffee Shop on the ground floor and Hotel on the upper floor in a Historic city,/assets/images/40_04.jpg
oil painting depicting a brutalism building with a bar on the ground floor and artist studio on the upper floors in the pacific northwest ,/assets/images/41_01.jpg
oil painting depicting a brutalism building with a bar on the ground floor and artist studio on the upper floors in the pacific northwest ,/assets/images/41_02.jpg
oil painting depicting a brutalism building with a bar on the ground floor and artist studio on the upper floors in the pacific northwest ,/assets/images/41_03.jpg
oil painting depicting a brutalism building with a bar on the ground floor and artist studio on the upper floors in the pacific northwest ,/assets/images/41_04.jpg
a photo depicting a gothic revival buidling with cafe on the ground floor with artist studio on the upper floors in a historic city ,/assets/images/42_01.jpg
a photo depicting a gothic revival buidling with cafe on the ground floor with artist studio on the upper floors in a historic city ,/assets/images/42_02.jpg
a photo depicting a gothic revival buidling with cafe on the ground floor with artist studio on the upper floors in a historic city ,/assets/images/42_03.jpg
a photo depicting a gothic revival buidling with cafe on the ground floor with artist studio on the upper floors in a historic city ,/assets/images/42_04.jpg
a sepia photo depicting a beauxarts building with a movie theater on the ground floor and hotel on the upper floors in a rainy city at night,/assets/images/43_01.jpg
a sepia photo depicting a beauxarts building with a movie theater on the ground floor and hotel on the upper floors in a rainy city at night,/assets/images/43_02.jpg
a sepia photo depicting a beauxarts building with a movie theater on the ground floor and hotel on the upper floors in a rainy city at night,/assets/images/43_03.jpg
a sepia photo depicting a beauxarts building with a movie theater on the ground floor and hotel on the upper floors in a rainy city at night,/assets/images/43_04.jpg
photo realistic water color style bavarian style city street without vibrancy,/assets/images/44_01.jpg
photo realistic water color style bavarian style city street without vibrancy,/assets/images/44_02.jpg
photo realistic water color style bavarian style city street without vibrancy,/assets/images/44_03.jpg
photo realistic water color style bavarian style city street without vibrancy,/assets/images/44_04.jpg
an oil painting prairie a ground floor cafe with upper floor apartments in a vibrant city,/assets/images/45_01.jpg
an oil painting prairie a ground floor cafe with upper floor apartments in a vibrant city,/assets/images/45_02.jpg
an oil painting prairie a ground floor cafe with upper floor apartments in a vibrant city,/assets/images/45_03.jpg
an oil painting prairie a ground floor cafe with upper floor apartments in a vibrant city,/assets/images/45_04.jpg
A photo depicting a art deco building with cafe on the grounf floord and hotel on the upper floors in a compact city,/assets/images/46_01.jpg
A photo depicting a art deco building with cafe on the grounf floord and hotel on the upper floors in a compact city,/assets/images/46_02.jpg
A photo depicting a art deco building with cafe on the grounf floord and hotel on the upper floors in a compact city,/assets/images/46_03.jpg
A photo depicting a art deco building with cafe on the grounf floord and hotel on the upper floors in a compact city,/assets/images/46_04.jpg
A streetview marker depicting a Zaha Hadid style building with a LGBTQ+ club on the ground floor and apartments on the upper floors in a asian city.,/assets/images/47_01.jpg
A streetview marker depicting a Zaha Hadid style building with a LGBTQ+ club on the ground floor and apartments on the upper floors in a asian city.,/assets/images/47_02.jpg
A streetview marker depicting a Zaha Hadid style building with a LGBTQ+ club on the ground floor and apartments on the upper floors in a asian city.,/assets/images/47_03.jpg
an oil painting depicting an Art Deco building with a restaurant use on the ground floor and residences on the upper floors in a quaint city,/assets/images/48_01.jpg
an oil painting depicting an Art Deco building with a restaurant use on the ground floor and residences on the upper floors in a quaint city,/assets/images/48_02.jpg
an oil painting depicting an Art Deco building with a restaurant use on the ground floor and residences on the upper floors in a quaint city,/assets/images/48_03.jpg
an oil painting depicting an Art Deco building with a restaurant use on the ground floor and residences on the upper floors in a quaint city,/assets/images/48_04.jpg
A serene photo depicting a shingle style building with a coffee shop on the ground floor and hotel on the upper floors in a quaint historic village,/assets/images/49_01.jpg
A serene photo depicting a shingle style building with a coffee shop on the ground floor and hotel on the upper floors in a quaint historic village,/assets/images/49_02.jpg
A serene photo depicting a shingle style building with a coffee shop on the ground floor and hotel on the upper floors in a quaint historic village,/assets/images/49_03.jpg
A serene photo depicting a shingle style building with a coffee shop on the ground floor and hotel on the upper floors in a quaint historic village,/assets/images/49_04.jpg
a long exposure photograph depicting a midcentury modern building with retail on the ground floor and luxury condominiums on the upper floors in a beachside city,/assets/images/50_01.jpg
a long exposure photograph depicting a midcentury modern building with retail on the ground floor and luxury condominiums on the upper floors in a beachside city,/assets/images/50_02.jpg
a long exposure photograph depicting a midcentury modern building with retail on the ground floor and luxury condominiums on the upper floors in a beachside city,/assets/images/50_03.jpg
a long exposure photograph depicting a midcentury modern building with retail on the ground floor and luxury condominiums on the upper floors in a beachside city,/assets/images/50_04.jpg
An photo of a street with coast redwoods showing a Greek Revival building depicting the ground floor as a grocery store,/assets/images/51_01.jpg
An photo of a street with coast redwoods showing a Greek Revival building depicting the ground floor as a grocery store,/assets/images/51_02.jpg
An photo of a street with coast redwoods showing a Greek Revival building depicting the ground floor as a grocery store,/assets/images/51_03.jpg
An photo of a street with coast redwoods showing a Greek Revival building depicting the ground floor as a grocery store,/assets/images/51_04.jpg
a photo depicting a mid century modern building with a gallery on the ground floor and apartments on the upper floors in a serene city,/assets/images/52_01.jpg
a photo depicting a mid century modern building with a gallery on the ground floor and apartments on the upper floors in a serene city,/assets/images/52_02.jpg
a photo depicting a mid century modern building with a gallery on the ground floor and apartments on the upper floors in a serene city,/assets/images/52_03.jpg
a photo depicting a mid century modern building with a gallery on the ground floor and apartments on the upper floors in a serene city,/assets/images/52_04.jpg
an ink painting of a gothic building with a cafe on groung floor and appartments on upper floors on a forest road,/assets/images/53_01.jpg
an ink painting of a gothic building with a cafe on groung floor and appartments on upper floors on a forest road,/assets/images/53_02.jpg
an ink painting of a gothic building with a cafe on groung floor and appartments on upper floors on a forest road,/assets/images/53_03.jpg
an ink painting of a gothic building with a cafe on groung floor and appartments on upper floors on a forest road,/assets/images/53_04.jpg
A photo depicting a gothic building with a book store on the ground floor and housing units on the upper floors in a modern city,/assets/images/54_01.jpg
A photo depicting a gothic building with a book store on the ground floor and housing units on the upper floors in a modern city,/assets/images/54_02.jpg
A photo depicting a gothic building with a book store on the ground floor and housing units on the upper floors in a modern city,/assets/images/54_03.jpg
A photo depicting a gothic building with a book store on the ground floor and housing units on the upper floors in a modern city,/assets/images/54_04.jpg
